<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19841011,000000,0.0893652,0.0917714,0.0887757,0.0887757,217638288,0
AAPL.US,D,19841012,000000,0.0887757,0.0893652,0.0842578,0.0848669,316521143,0
AAPL.US,D,19841015,000000,0.0896599,0.0905634,0.0896599,0.0896599,289686439,0
AAPL.US,D,19841016,000000,0.0896599,0.0899741,0.0893652,0.0893652,140548642,0
AAPL.US,D,19841017,000000,0.0929793,0.0935884,0.0929793,0.0929793,186535701,0
AAPL.US,D,19841018,000000,0.0956707,0.0962794,0.0956707,0.0956707,294327822,0
AAPL.US,D,19841019,000000,0.0956707,0.102271,0.0953661,0.0956707,388355926,0
AAPL.US,D,19841022,000000,0.0956707,0.0971633,0.0950518,0.0950518,136654147,0
AAPL.US,D,19841023,000000,0.0971633,0.0980668,0.0971633,0.0971633,222012950,0
AAPL.US,D,19841024,000000,0.0980668,0.0992653,0.0980668,0.0980668,198886043,0
AAPL.US,D,19841025,000000,0.0980668,0.0980668,0.0944821,0.0944821,188349590,0
AAPL.US,D,19841026,000000,0.0944821,0.0944821,0.0917714,0.0920757,136760798,0
AAPL.US,D,19841029,000000,0.0923707,0.0929793,0.0923707,0.0923707,60311342,0
AAPL.US,D,19841030,000000,0.0935884,0.0944821,0.0935884,0.0935884,88826521,0
AAPL.US,D,19841031,000000,0.0935884,0.0944821,0.0929793,0.0929793,71728089,0
AAPL.US,D,19841101,000000,0.0935884,0.0944821,0.0935884,0.0935884,56016700,0
AAPL.US,D,19841102,000000,0.0935884,0.0938731,0.0923707,0.0929793,32969839,0
AAPL.US,D,19841105,000000,0.0929793,0.0950518,0.0923707,0.0923707,125477462,0
AAPL.US,D,19841106,000000,0.0980668,0.098676,0.0980668,0.0980668,268320092,0
AAPL.US,D,19841107,000000,0.0980668,0.098676,0.0962794,0.0962794,275735616,0
AAPL.US,D,19841108,000000,0.0962794,0.0962794,0.0923707,0.0923707,104937975,0
AAPL.US,D,19841109,000000,0.0923707,0.0929793,0.0860848,0.0869883,350264567,0
AAPL.US,D,19841112,000000,0.0899741,0.0905634,0.0899741,0.0899741,134866909,0
AAPL.US,D,19841113,000000,0.0899741,0.0920757,0.087892,0.087892,150845046,0
AAPL.US,D,19841114,000000,0.0887757,0.0896599,0.0887757,0.0887757,124250358,0
AAPL.US,D,19841115,000000,0.0887757,0.0896599,0.0887757,0.0887757,126944516,0
AAPL.US,D,19841116,000000,0.0887757,0.0899741,0.0863893,0.0869883,197392276,0
AAPL.US,D,19841119,000000,0.0869883,0.0875876,0.0818714,0.0818714,277442768,0
AAPL.US,D,19841120,000000,0.0845623,0.0848669,0.0845623,0.0845623,313480196,0
AAPL.US,D,19841121,000000,0.0863893,0.0869883,0.0863893,0.0863893,212836831,0
AAPL.US,D,19841123,000000,0.0875876,0.0899741,0.0875876,0.0887757,163248674,0
AAPL.US,D,19841126,000000,0.0896599,0.0896599,0.0896599,0.0896599,119849135,0
AAPL.US,D,19841127,000000,0.0920757,0.0929793,0.0920757,0.0920757,151725266,0
AAPL.US,D,19841128,000000,0.0968786,0.0992653,0.0968786,0.0968786,488865946,0
AAPL.US,D,19841129,000000,0.0968786,0.0968786,0.0950518,0.0950518,208248860,0
AAPL.US,D,19841130,000000,0.0950518,0.0956707,0.0920757,0.0923707,129451993,0
AAPL.US,D,19841203,000000,0.0923707,0.0929793,0.0911623,0.0911623,116701493,0
AAPL.US,D,19841204,000000,0.0929793,0.0950518,0.0929793,0.0929793,143349441,0
AAPL.US,D,19841205,000000,0.0974581,0.0974581,0.0974581,0.0974581,313080128,0
AAPL.US,D,19841206,000000,0.102271,0.10288,0.102271,0.102271,377819471,0
AAPL.US,D,19841207,000000,0.102271,0.106168,0.101368,0.101955,588895706,0
AAPL.US,D,19841210,000000,0.101955,0.101955,0.0998857,0.0998857,132759604,0
AAPL.US,D,19841211,000000,0.0998857,0.101368,0.098676,0.098676,147403973,0
AAPL.US,D,19841212,000000,0.098676,0.098676,0.0953661,0.0953661,131079154,0
AAPL.US,D,19841213,000000,0.0962794,0.0980668,0.0962794,0.0962794,79597063,0
AAPL.US,D,19841214,000000,0.0962794,0.0995698,0.0962794,0.098676,114487516,0
AAPL.US,D,19841217,000000,0.101071,0.101955,0.101071,0.101071,149137871,0
AAPL.US,D,19841218,000000,0.107073,0.107367,0.107073,0.107073,405561002,0
AAPL.US,D,19841219,000000,0.107073,0.107367,0.10288,0.10288,378086194,0
AAPL.US,D,19841220,000000,0.10288,0.104656,0.102271,0.102271,166529701,0
AAPL.US,D,19841221,000000,0.102271,0.10288,0.0998857,0.101071,147537356,0
AAPL.US,D,19841224,000000,0.10288,0.103173,0.10288,0.10288,80424015,0
AAPL.US,D,19841226,000000,0.103173,0.104363,0.103173,0.103173,79997239,0
AAPL.US,D,19841227,000000,0.103772,0.104363,0.103772,0.103772,117608420,0
AAPL.US,D,19841228,000000,0.103772,0.107957,0.103173,0.107367,196885416,0
AAPL.US,D,19841231,000000,0.10887,0.109471,0.10887,0.10887,247407166,0
AAPL.US,D,19850102,000000,0.10887,0.10887,0.104363,0.104363,208755580,0
AAPL.US,D,19850103,000000,0.106168,0.10887,0.106168,0.106168,198405824,0
AAPL.US,D,19850104,000000,0.106168,0.10676,0.104656,0.106168,163462083,0
AAPL.US,D,19850107,000000,0.106168,0.10676,0.105571,0.105571,203527444,0
AAPL.US,D,19850108,000000,0.105571,0.10676,0.104656,0.104656,168050097,0
AAPL.US,D,19850109,000000,0.107367,0.10887,0.107367,0.107367,198539298,0
AAPL.US,D,19850110,000000,0.112161,0.112464,0.112161,0.112161,329938490,0
AAPL.US,D,19850111,000000,0.112161,0.113095,0.11007,0.111267,244179562,0
AAPL.US,D,19850114,000000,0.114253,0.115449,0.114253,0.114253,322042718,0
AAPL.US,D,19850115,000000,0.114253,0.116364,0.112161,0.112161,315534158,0
AAPL.US,D,19850116,000000,0.113095,0.11488,0.113095,0.113095,226120824,0
AAPL.US,D,19850117,000000,0.113095,0.11488,0.104962,0.104962,652007849,0
AAPL.US,D,19850118,000000,0.104962,0.109471,0.104656,0.107073,419965361,0
AAPL.US,D,19850121,000000,0.109471,0.11007,0.109471,0.109471,387528993,0
AAPL.US,D,19850122,000000,0.112464,0.113095,0.112464,0.112464,505911027,0
AAPL.US,D,19850123,000000,0.112464,0.113095,0.11066,0.11066,512659740,0
AAPL.US,D,19850124,000000,0.11066,0.11066,0.108567,0.108567,472834398,0
AAPL.US,D,19850125,000000,0.108567,0.11066,0.106168,0.11066,379233196,0
AAPL.US,D,19850128,000000,0.113095,0.114253,0.113095,0.113095,490839786,0
AAPL.US,D,19850129,000000,0.113095,0.113986,0.111846,0.111846,266426230,0
AAPL.US,D,19850130,000000,0.111846,0.113986,0.111846,0.111846,586415048,0
AAPL.US,D,19850131,000000,0.111846,0.112161,0.108567,0.108567,328951537,0
AAPL.US,D,19850201,000000,0.108567,0.10887,0.106168,0.107073,164022300,0
AAPL.US,D,19850204,000000,0.109471,0.109784,0.109471,0.109471,259624093,0
AAPL.US,D,19850205,000000,0.11007,0.112161,0.11007,0.11007,226307526,0
AAPL.US,D,19850206,000000,0.112161,0.112161,0.112161,0.112161,231535717,0
AAPL.US,D,19850207,000000,0.112161,0.113665,0.111846,0.111846,292327233,0
AAPL.US,D,19850208,000000,0.111846,0.112161,0.11007,0.111846,157220236,0
AAPL.US,D,19850211,000000,0.113986,0.11488,0.113986,0.113986,413163269,0
AAPL.US,D,19850212,000000,0.113986,0.114253,0.111267,0.111267,269733846,0
AAPL.US,D,19850213,000000,0.111267,0.111267,0.106168,0.106168,627600608,0
AAPL.US,D,19850214,000000,0.106168,0.107073,0.103173,0.103173,508284966,0
AAPL.US,D,19850215,000000,0.103173,0.104962,0.102271,0.104656,206755019,0
AAPL.US,D,19850219,000000,0.104363,0.104363,0.103173,0.103173,178426531,0
AAPL.US,D,19850220,000000,0.103173,0.103772,0.098676,0.098676,261944851,0
AAPL.US,D,19850221,000000,0.100484,0.101071,0.100484,0.100484,367042899,0
AAPL.US,D,19850222,000000,0.100484,0.104363,0.100484,0.103173,269760494,0
AAPL.US,D,19850225,000000,0.103173,0.103772,0.101955,0.101955,117341659,0
AAPL.US,D,19850226,000000,0.101955,0.102271,0.0998857,0.0998857,225027119,0
AAPL.US,D,19850227,000000,0.0998857,0.0998857,0.0938731,0.0938731,480596787,0
AAPL.US,D,19850228,000000,0.0938731,0.0938731,0.0923707,0.0923707,379953392,0
AAPL.US,D,19850301,000000,0.0923707,0.0929793,0.0896599,0.0929793,294647904,0
AAPL.US,D,19850304,000000,0.0944821,0.0971633,0.0944821,0.0944821,182321082,0
AAPL.US,D,19850305,000000,0.0968786,0.0968786,0.0968786,0.0968786,155726455,0
AAPL.US,D,19850306,000000,0.0968786,0.0968786,0.0920757,0.0920757,230548763,0
AAPL.US,D,19850307,000000,0.0920757,0.0923707,0.082775,0.082775,874047528,0
AAPL.US,D,19850308,000000,0.082775,0.082775,0.0773731,0.0803885,563928255,0
AAPL.US,D,19850311,000000,0.0830794,0.0836687,0.0830794,0.0830794,340581631,0
AAPL.US,D,19850312,000000,0.0860848,0.0869883,0.0860848,0.0860848,261304640,0
AAPL.US,D,19850313,000000,0.0860848,0.0860848,0.0812821,0.0812821,299049285,0
AAPL.US,D,19850314,000000,0.0812821,0.0818714,0.0812821,0.0812821,287712512,0
AAPL.US,D,19850315,000000,0.0812821,0.0863893,0.0806928,0.0845623,216037770,0
AAPL.US,D,19850318,000000,0.0854757,0.0863893,0.0854757,0.0854757,148577678,0
AAPL.US,D,19850319,000000,0.0854757,0.0863893,0.0821661,0.0821661,204167585,0
AAPL.US,D,19850320,000000,0.0830794,0.0845623,0.0830794,0.0830794,482250615,0
AAPL.US,D,19850321,000000,0.0845623,0.0860848,0.0845623,0.0845623,193471113,0
AAPL.US,D,19850322,000000,0.0845623,0.0860848,0.0830794,0.0830794,95708598,0
AAPL.US,D,19850325,000000,0.0830794,0.0830794,0.0806928,0.0806928,130945711,0
AAPL.US,D,19850326,000000,0.0842578,0.0842578,0.0842578,0.0842578,144603179,0
AAPL.US,D,19850327,000000,0.0842578,0.0848669,0.0818714,0.0818714,132599608,0
AAPL.US,D,19850328,000000,0.0818714,0.0830794,0.0818714,0.0818714,154339377,0
AAPL.US,D,19850329,000000,0.0818714,0.0830794,0.0818714,0.082775,103817619,0
AAPL.US,D,19850401,000000,0.082775,0.0845623,0.0806928,0.0806928,135827224,0
AAPL.US,D,19850402,000000,0.0806928,0.0812821,0.0785712,0.0785712,270827468,0
AAPL.US,D,19850403,000000,0.0785712,0.078866,0.0785712,0.0785712,288966208,0
AAPL.US,D,19850404,000000,0.0785712,0.078866,0.0770687,0.0779721,192750867,0
AAPL.US,D,19850408,000000,0.0779721,0.0785712,0.0731795,0.0731795,236657299,0
AAPL.US,D,19850409,000000,0.0731795,0.0737884,0.0731795,0.0731795,314253806,0
AAPL.US,D,19850410,000000,0.0785712,0.0794751,0.0785712,0.0785712,270214002,0
AAPL.US,D,19850411,000000,0.0800839,0.0821661,0.0800839,0.0800839,174665491,0
AAPL.US,D,19850412,000000,0.0800839,0.0800839,0.0773731,0.0779721,86372427,0
AAPL.US,D,19850415,000000,0.0800839,0.0806928,0.0800839,0.0800839,71247922,0
AAPL.US,D,19850416,000000,0.0806928,0.0812821,0.0806928,0.0806928,80557427,0
AAPL.US,D,19850417,000000,0.0845623,0.0854757,0.0845623,0.0845623,146763805,0
AAPL.US,D,19850418,000000,0.0854757,0.0860848,0.0854757,0.0854757,241058596,0
AAPL.US,D,19850419,000000,0.0854757,0.0854757,0.0836687,0.0842578,114354136,0
AAPL.US,D,19850422,000000,0.0842578,0.0842578,0.0806928,0.0806928,122169779,0
AAPL.US,D,19850423,000000,0.082775,0.0830794,0.082775,0.082775,140868674,0
AAPL.US,D,19850424,000000,0.082775,0.0842578,0.0821661,0.0821661,94001391,0
AAPL.US,D,19850425,000000,0.0821661,0.082775,0.0821661,0.0821661,104351128,0
AAPL.US,D,19850426,000000,0.0821661,0.0845623,0.0818714,0.0818714,142549218,0
AAPL.US,D,19850429,000000,0.0818714,0.0821661,0.078866,0.078866,74075447,0
AAPL.US,D,19850430,000000,0.0794751,0.0800839,0.0794751,0.0794751,112806973,0
AAPL.US,D,19850501,000000,0.0794751,0.0800839,0.0779721,0.0779721,68287037,0
AAPL.US,D,19850502,000000,0.0770687,0.0770687,0.0719614,0.0719614,392703826,0
AAPL.US,D,19850503,000000,0.0719614,0.0752715,0.0719614,0.0749963,188296160,0
AAPL.US,D,19850506,000000,0.0749963,0.0755856,0.0737884,0.0737884,66846614,0
AAPL.US,D,19850507,000000,0.0749963,0.0749963,0.0749963,0.0749963,128144946,0
AAPL.US,D,19850508,000000,0.0743874,0.0743874,0.0743874,0.0743874,171944645,0
AAPL.US,D,19850509,000000,0.0749963,0.0752715,0.0749963,0.0749963,151325181,0
AAPL.US,D,19850510,000000,0.0749963,0.0767839,0.0749963,0.0755856,162048353,0
AAPL.US,D,19850513,000000,0.0755856,0.076175,0.0749963,0.0749963,103871010,0
AAPL.US,D,19850514,000000,0.0749963,0.0752715,0.0737884,0.0737884,144976564,0
AAPL.US,D,19850515,000000,0.0749963,0.076175,0.0749963,0.0749963,155326322,0
AAPL.US,D,19850516,000000,0.0800839,0.0821661,0.0800839,0.0800839,274535259,0
AAPL.US,D,19850517,000000,0.0800839,0.082775,0.0794751,0.0812821,252288632,0
AAPL.US,D,19850520,000000,0.0812821,0.0830794,0.0800839,0.0800839,234816739,0
AAPL.US,D,19850521,000000,0.0794751,0.0794751,0.0773731,0.0773731,181654190,0
AAPL.US,D,19850522,000000,0.0773731,0.0779721,0.0770687,0.0770687,143562819,0
AAPL.US,D,19850523,000000,0.0767839,0.0767839,0.0737884,0.0737884,284804971,0
AAPL.US,D,19850524,000000,0.0737884,0.0737884,0.0677776,0.0677776,701969473,0
AAPL.US,D,19850528,000000,0.0668742,0.0668742,0.0629845,0.0629845,608474880,0
AAPL.US,D,19850529,000000,0.0638784,0.0644873,0.0638784,0.0638784,293607592,0
AAPL.US,D,19850530,000000,0.0656759,0.0668742,0.0656759,0.0656759,375018606,0
AAPL.US,D,19850531,000000,0.0656759,0.067483,0.0650669,0.0650669,439917926,0
AAPL.US,D,19850603,000000,0.0635839,0.0635839,0.0599794,0.0599794,685938047,0
AAPL.US,D,19850604,000000,0.0644873,0.0650669,0.0644873,0.0644873,478622844,0
AAPL.US,D,19850605,000000,0.0644873,0.0662653,0.0629845,0.0629845,341061836,0
AAPL.US,D,19850606,000000,0.0635839,0.0635839,0.0635839,0.0635839,322949722,0
AAPL.US,D,19850607,000000,0.0635839,0.0635839,0.0611875,0.0611875,565928887,0
AAPL.US,D,19850610,000000,0.0611875,0.0617964,0.0602938,0.0602938,376459038,0
AAPL.US,D,19850611,000000,0.0602938,0.0617964,0.0602938,0.0602938,358106825,0
AAPL.US,D,19850612,000000,0.0602938,0.0605786,0.0590858,0.0590858,295314779,0
AAPL.US,D,19850613,000000,0.0590858,0.0593704,0.0554811,0.0554811,451948234,0
AAPL.US,D,19850614,000000,0.0554811,0.0590858,0.0551866,0.0551866,673614350,0
AAPL.US,D,19850617,000000,0.0554811,0.0560803,0.0554811,0.0554811,281443992,0
AAPL.US,D,19850618,000000,0.0569838,0.057868,0.0569838,0.0569838,315827550,0
AAPL.US,D,19850619,000000,0.0584866,0.0593704,0.0584866,0.0584866,204807752,0
AAPL.US,D,19850620,000000,0.0590858,0.0590858,0.0590858,0.0590858,227214503,0
AAPL.US,D,19850621,000000,0.0602938,0.0617964,0.0602938,0.0602938,197845709,0
AAPL.US,D,19850624,000000,0.0644873,0.065391,0.0644873,0.0644873,245033095,0
AAPL.US,D,19850625,000000,0.065391,0.0668742,0.065391,0.065391,349997774,0
AAPL.US,D,19850626,000000,0.0677776,0.0677776,0.0677776,0.0677776,157433661,0
AAPL.US,D,19850627,000000,0.0686811,0.0692804,0.0686811,0.0686811,229188384,0
AAPL.US,D,19850628,000000,0.0686811,0.0692804,0.067483,0.067483,161648258,0
AAPL.US,D,19850701,000000,0.0677776,0.0680917,0.0677776,0.0677776,123183427,0
AAPL.US,D,19850702,000000,0.0677776,0.0680917,0.0644873,0.0644873,92560998,0
AAPL.US,D,19850703,000000,0.065391,0.065391,0.065391,0.065391,81571040,0
AAPL.US,D,19850705,000000,0.0656759,0.0662653,0.0656759,0.0656759,43559651,0
AAPL.US,D,19850708,000000,0.0656759,0.0662653,0.0656759,0.0656759,109819436,0
AAPL.US,D,19850709,000000,0.0656759,0.0662653,0.0656759,0.0656759,176132554,0
AAPL.US,D,19850710,000000,0.067483,0.067483,0.067483,0.067483,126277680,0
AAPL.US,D,19850711,000000,0.067483,0.0677776,0.067483,0.067483,77276402,0
AAPL.US,D,19850712,000000,0.067483,0.067483,0.0668742,0.0668742,56016700,0
AAPL.US,D,19850715,000000,0.0668742,0.0680917,0.0662653,0.0662653,92507570,0
AAPL.US,D,19850716,000000,0.0662653,0.0668742,0.065391,0.065391,170717585,0
AAPL.US,D,19850717,000000,0.0656759,0.0668742,0.0656759,0.0656759,140735298,0
AAPL.US,D,19850718,000000,0.0656759,0.0656759,0.0644873,0.0644873,213236963,0
AAPL.US,D,19850719,000000,0.0650669,0.0650669,0.0650669,0.0650669,136840882,0
AAPL.US,D,19850722,000000,0.0650669,0.0650669,0.0629845,0.0629845,229001669,0
AAPL.US,D,19850723,000000,0.0629845,0.0638784,0.0617964,0.0617964,200886609,0
AAPL.US,D,19850724,000000,0.0617964,0.06269,0.0605786,0.0605786,200913274,0
AAPL.US,D,19850725,000000,0.0620713,0.06269,0.0620713,0.0620713,375205293,0
AAPL.US,D,19850726,000000,0.0620713,0.06269,0.0620713,0.0620713,155433062,0
AAPL.US,D,19850729,000000,0.0620713,0.0620713,0.0599794,0.0599794,92587609,0
AAPL.US,D,19850730,000000,0.0605786,0.0611875,0.0605786,0.0605786,106538424,0
AAPL.US,D,19850731,000000,0.0605786,0.0611875,0.0593704,0.0593704,95868629,0
AAPL.US,D,19850801,000000,0.0593704,0.0602938,0.0593704,0.0593704,61405020,0
AAPL.US,D,19850802,000000,0.0593704,0.0593704,0.0590858,0.0590858,116007968,0
AAPL.US,D,19850805,000000,0.0590858,0.0593704,0.0575732,0.0575732,109952791,0
AAPL.US,D,19850806,000000,0.0575732,0.0590858,0.0569838,0.0569838,75115740,0
AAPL.US,D,19850807,000000,0.0569838,0.0599794,0.0554811,0.0554811,180693925,0
AAPL.US,D,19850808,000000,0.0566794,0.0569838,0.0566794,0.0566794,175972500,0
AAPL.US,D,19850809,000000,0.0569838,0.0569838,0.0569838,0.0569838,72581703,0
AAPL.US,D,19850812,000000,0.0569838,0.0569838,0.0560803,0.0560803,65486181,0
AAPL.US,D,19850813,000000,0.0569838,0.057868,0.0569838,0.0569838,50468450,0
AAPL.US,D,19850814,000000,0.0569838,0.0569838,0.0545877,0.0545877,345223052,0
AAPL.US,D,19850815,000000,0.0545877,0.0551866,0.0539884,0.0539884,125264051,0
AAPL.US,D,19850816,000000,0.0545877,0.0554811,0.0545877,0.0545877,99736426,0
AAPL.US,D,19850819,000000,0.0560803,0.0569838,0.0560803,0.0560803,57003678,0
AAPL.US,D,19850820,000000,0.0569838,0.0569838,0.0569838,0.0569838,79730463,0
AAPL.US,D,19850821,000000,0.0569838,0.0569838,0.0569838,0.0569838,91707385,0
AAPL.US,D,19850822,000000,0.0569838,0.0569838,0.0554811,0.0554811,146843855,0
AAPL.US,D,19850823,000000,0.0554811,0.0560803,0.0551866,0.0551866,52415636,0
AAPL.US,D,19850826,000000,0.0566794,0.0566794,0.0566794,0.0566794,42465976,0
AAPL.US,D,19850827,000000,0.0569838,0.0569838,0.0569838,0.0569838,51108578,0
AAPL.US,D,19850828,000000,0.0569838,0.0575732,0.0569838,0.0569838,48761221,0
AAPL.US,D,19850829,000000,0.0569838,0.0569838,0.0554811,0.0554811,66819868,0
AAPL.US,D,19850830,000000,0.0560803,0.0560803,0.0560803,0.0560803,51055236,0
AAPL.US,D,19850903,000000,0.0560803,0.0560803,0.0551866,0.0551866,44599985,0
AAPL.US,D,19850904,000000,0.0554811,0.0566794,0.0554811,0.0554811,56630263,0
AAPL.US,D,19850905,000000,0.0554811,0.0560803,0.0554811,0.0554811,39078353,0
AAPL.US,D,19850906,000000,0.0560803,0.0560803,0.0560803,0.0560803,110512938,0
AAPL.US,D,19850909,000000,0.0569838,0.0575732,0.0569838,0.0569838,157567009,0
AAPL.US,D,19850910,000000,0.0575732,0.0584866,0.0575732,0.0575732,145003291,0
AAPL.US,D,19850911,000000,0.057868,0.0584866,0.057868,0.057868,103710923,0
AAPL.US,D,19850912,000000,0.0602938,0.0602938,0.0602938,0.0602938,132386144,0
AAPL.US,D,19850913,000000,0.0602938,0.0602938,0.0590858,0.0590858,83998373,0
AAPL.US,D,19850916,000000,0.0590858,0.0590858,0.0569838,0.0569838,44039850,0
AAPL.US,D,19850917,000000,0.0569838,0.0569838,0.0569838,0.0569838,218811959,0
AAPL.US,D,19850918,000000,0.0605786,0.0605786,0.0605786,0.0605786,143002694,0
AAPL.US,D,19850919,000000,0.0635839,0.0635839,0.0635839,0.0635839,221879553,0
AAPL.US,D,19850920,000000,0.0635839,0.0638784,0.06269,0.06269,161034671,0
AAPL.US,D,19850923,000000,0.0629845,0.0638784,0.0629845,0.0629845,141215484,0
AAPL.US,D,19850924,000000,0.0629845,0.0644873,0.0617964,0.0617964,104911303,0
AAPL.US,D,19850925,000000,0.0617964,0.0617964,0.0593704,0.0593704,124437166,0
AAPL.US,D,19850926,000000,0.0593704,0.0599794,0.0593704,0.0593704,63699054,0
AAPL.US,D,19850927,000000,0.0593704,0.0599794,0.0593704,0.0593704,8215783,0
AAPL.US,D,19850930,000000,0.0593704,0.0599794,0.0590858,0.0590858,43639652,0
AAPL.US,D,19851001,000000,0.0590858,0.0593704,0.0590858,0.0590858,105204720,0
AAPL.US,D,19851002,000000,0.0590858,0.0593704,0.0584866,0.0584866,25607617,0
AAPL.US,D,19851003,000000,0.0584866,0.0584866,0.057868,0.057868,58257386,0
AAPL.US,D,19851004,000000,0.057868,0.057868,0.0560803,0.0560803,82798039,0
AAPL.US,D,19851007,000000,0.0560803,0.0569838,0.0560803,0.0560803,109472641,0
AAPL.US,D,19851008,000000,0.0566794,0.0566794,0.0566794,0.0566794,103577572,0
AAPL.US,D,19851009,000000,0.0566794,0.0569838,0.0560803,0.0560803,98616111,0
AAPL.US,D,19851010,000000,0.0593704,0.0599794,0.0593704,0.0593704,311692997,0
AAPL.US,D,19851011,000000,0.0599794,0.0605786,0.0599794,0.0599794,140868674,0
AAPL.US,D,19851014,000000,0.0620713,0.0620713,0.0620713,0.0620713,184801778,0
AAPL.US,D,19851015,000000,0.0635839,0.0638784,0.0635839,0.0635839,349971114,0
AAPL.US,D,19851016,000000,0.067483,0.0677776,0.067483,0.067483,343489186,0
AAPL.US,D,19851017,000000,0.0680917,0.0713624,0.0680917,0.0680917,414630377,0
AAPL.US,D,19851018,000000,0.0680917,0.0686811,0.0662653,0.0662653,274401882,0
AAPL.US,D,19851021,000000,0.0662653,0.0662653,0.0644873,0.0644873,141562296,0
AAPL.US,D,19851022,000000,0.067483,0.0680917,0.067483,0.067483,505564160,0
AAPL.US,D,19851023,000000,0.067483,0.0692804,0.067483,0.067483,176692705,0
AAPL.US,D,19851024,000000,0.0686811,0.0704785,0.0686811,0.0686811,324656864,0
AAPL.US,D,19851025,000000,0.0686811,0.0686811,0.067483,0.067483,75355825,0
AAPL.US,D,19851028,000000,0.067483,0.0677776,0.067483,0.067483,70821128,0
AAPL.US,D,19851029,000000,0.067483,0.067483,0.0668742,0.0668742,155859832,0
AAPL.US,D,19851030,000000,0.0710777,0.0710777,0.0710777,0.0710777,269813833,0
AAPL.US,D,19851031,000000,0.0710777,0.0719614,0.0695847,0.0695847,184668436,0
AAPL.US,D,19851101,000000,0.0695847,0.0710777,0.0695847,0.0695847,110219561,0
AAPL.US,D,19851104,000000,0.0698894,0.0713624,0.0698894,0.0698894,185441981,0
AAPL.US,D,19851105,000000,0.0698894,0.0713624,0.0695847,0.0695847,128064891,0
AAPL.US,D,19851106,000000,0.0719614,0.0725704,0.0719614,0.0719614,238711238,0
AAPL.US,D,19851107,000000,0.0731795,0.0743874,0.0731795,0.0731795,377659385,0
AAPL.US,D,19851108,000000,0.0767839,0.0773731,0.0767839,0.0767839,350237898,0
AAPL.US,D,19851111,000000,0.0767839,0.0773731,0.0749963,0.0749963,212890195,0
AAPL.US,D,19851112,000000,0.0749963,0.0755856,0.0743874,0.0743874,206781747,0
AAPL.US,D,19851113,000000,0.0743874,0.0743874,0.0725704,0.0725704,120942763,0
AAPL.US,D,19851114,000000,0.0749963,0.0752715,0.0749963,0.0749963,166129539,0
AAPL.US,D,19851115,000000,0.0749963,0.0755856,0.0743874,0.0743874,97149008,0
AAPL.US,D,19851118,000000,0.0743874,0.0749963,0.0743874,0.0743874,76876249,0
AAPL.US,D,19851119,000000,0.0743874,0.0749963,0.0719614,0.0719614,112326854,0
AAPL.US,D,19851120,000000,0.0719614,0.0725704,0.0710777,0.0710777,117981903,0
AAPL.US,D,19851121,000000,0.0710777,0.0719614,0.0710777,0.0710777,122596564,0
AAPL.US,D,19851122,000000,0.0710777,0.0719614,0.0704785,0.0710777,153325750,0
AAPL.US,D,19851125,000000,0.0710777,0.0719614,0.0710777,0.0713624,115741180,0
AAPL.US,D,19851126,000000,0.0713624,0.0728848,0.0710777,0.0725704,195845071,0
AAPL.US,D,19851127,000000,0.0725704,0.0752715,0.0719614,0.0749963,228308150,0
AAPL.US,D,19851129,000000,0.0749963,0.0752715,0.0743874,0.0752715,117928524,0
AAPL.US,D,19851202,000000,0.0752715,0.0755856,0.0749963,0.0755856,119315606,0
AAPL.US,D,19851203,000000,0.0755856,0.076175,0.0749963,0.0752715,184668436,0
AAPL.US,D,19851204,000000,0.0752715,0.0770687,0.0752715,0.0767839,196618683,0
AAPL.US,D,19851205,000000,0.0767839,0.0773731,0.0749963,0.0752715,149031101,0
AAPL.US,D,19851206,000000,0.0752715,0.0752715,0.0731795,0.0737884,77943285,0
AAPL.US,D,19851209,000000,0.0737884,0.0749963,0.0719614,0.0725704,166556409,0
AAPL.US,D,19851210,000000,0.0725704,0.0731795,0.0719614,0.0728848,239244740,0
AAPL.US,D,19851211,000000,0.0728848,0.0752715,0.0728848,0.0737884,282964416,0
AAPL.US,D,19851212,000000,0.0743874,0.0755856,0.0743874,0.0749963,149164503,0
AAPL.US,D,19851213,000000,0.0749963,0.0755856,0.0737884,0.0749963,299075931,0
AAPL.US,D,19851216,000000,0.0749963,0.0794751,0.0749963,0.0779721,344049365,0
AAPL.US,D,19851217,000000,0.0779721,0.0785712,0.076175,0.0770687,129878734,0
AAPL.US,D,19851218,000000,0.0800839,0.0854757,0.0800839,0.0830794,666625562,0
AAPL.US,D,19851219,000000,0.0830794,0.0848669,0.082775,0.0842578,321669298,0
AAPL.US,D,19851220,000000,0.0842578,0.0848669,0.0830794,0.0836687,245353197,0
AAPL.US,D,19851223,000000,0.0836687,0.0842578,0.0806928,0.0818714,170557563,0
AAPL.US,D,19851224,000000,0.0818714,0.0821661,0.0806928,0.0812821,76929627,0
AAPL.US,D,19851226,000000,0.0812821,0.0821661,0.0806928,0.0812821,54602975,0
AAPL.US,D,19851227,000000,0.0812821,0.0845623,0.0812821,0.0836687,146336994,0
AAPL.US,D,19851230,000000,0.0836687,0.0845623,0.082775,0.0830794,128224936,0
AAPL.US,D,19851231,000000,0.0830794,0.0836687,0.0821661,0.0821661,103897642,0
